Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,macd,macdsignal,macdhist,ema200
2020-09-08 17:00:00,1.17955,1.17978,1.17874,1.17924,1.17968,1.17993,1.17888,1.17938,-0.0007692191340420429,-0.0007232480937487465,-4.597104029329638e-05,1.1841644666551272
2020-09-08 18:00:00,1.17925,1.17927,1.17769,1.17812,1.1794,1.17941,1.17782,1.17825,-0.0008325128547184146,-0.0007451010459426802,-8.741180877573445e-05,1.1841043227083101
2020-09-08 19:00:00,1.17808,1.1785,1.17737,1.17783,1.17825,1.17864,1.1775,1.17797,-0.0008957485292686584,-0.0007752305426078759,-0.00012051798666078259,1.1840418916365856
2020-09-08 20:00:00,1.17782,1.1782,1.17723,1.17729,1.17795,1.17835,1.17748,1.17751,-0.0009781611115597943,-0.0008158166563982596,-0.0001623444551615348,1.1839747086352266
2020-09-08 21:00:00,1.17717,1.17759,1.17691,1.17719,1.17817,1.17839,1.17727,1.17755,-0.0010395594468413094,-0.0008605652144868695,-0.00017899423235443986,1.1839071990965677
2020-09-08 22:00:00,1.17711,1.17725,1.17562,1.17661,1.17756,1.17769,1.17579,1.17677,-0.0011220845306449956,-0.0009128690777184948,-0.00020921545292650078,1.1838345901503333
2020-09-08 23:00:00,1.17663,1.17682,1.17573,1.17661,1.17677,1.17699,1.176,1.17678,-0.0011739536472359369,-0.0009650859916219832,-0.0002088676556139537,1.1837627036811758
2020-09-09 00:00:00,1.1766,1.17758,1.17652,1.17751,1.17676,1.17774,1.17665,1.17766,-0.0011294185830581505,-0.0009979525099092167,-0.00013146607314893375,1.183700487724149
2020-09-09 01:00:00,1.17749,1.17791,1.17666,1.17758,1.17764,1.17805,1.1768,1.17771,-0.001076071526131761,-0.0010135763131537256,-6.249521297803547e-05,1.1836395873487844
2020-09-09 02:00:00,1.17756,1.17779,1.1772,1.17741,1.1777,1.17794,1.17735,1.17754,-0.0010355737290967948,-0.0010179757963423395,-1.7597932754455326e-05,1.1835776014050154
2020-09-09 03:00:00,1.17743,1.17805,1.17732,1.17796,1.17756,1.17821,1.17746,1.1781,-0.0009481686319430249,-0.0010040143634624766,5.584573151945168e-05,1.1835217048736222
2020-09-09 04:00:00,1.17794,1.17822,1.1776,1.17779,1.17809,1.17836,1.17775,1.17793,-0.0008824447679969261,-0.0009797004443693664,9.725567637244035e-05,1.1834646729843323
2020-09-09 05:00:00,1.1778,1.17818,1.17771,1.17796,1.17795,1.17832,1.17785,1.17809,-0.0008073341080050422,-0.0009452271770965016,0.00013789306909145938,1.1834099001188165
2020-09-09 06:00:00,1.17793,1.17799,1.17601,1.17659,1.17808,1.17815,1.17616,1.17671,-0.0008485740854131674,-0.0009258965587598348,7.732247334666742e-05,1.1833420404161417
2020-09-09 07:00:00,1.17659,1.17785,1.17624,1.17743,1.17675,1.17798,1.17638,1.17755,-0.0008042057020671844,-0.0009015583874213047,9.735268535412023e-05,1.1832832141433443
2020-09-09 08:00:00,1.17742,1.1787,1.17626,1.17627,1.17754,1.17883,1.17638,1.1764,-0.0008528150233535481,-0.0008918097146077533,3.899469125420523e-05,1.1832134309180373
2020-09-09 09:00:00,1.17628,1.17748,1.17577,1.17665,1.17642,1.17762,1.1759,1.17678,-0.0008508671693945313,-0.0008836212055651089,3.2754036170577565e-05,1.1831481231477086
2020-09-09 10:00:00,1.17663,1.17664,1.17526,1.17546,1.17677,1.17682,1.17545,1.17559,-0.0009345733559575908,-0.0008938116356436052,-4.0761720313985594e-05,1.1830716244099204
2020-09-09 11:00:00,1.17547,1.17687,1.17521,1.17667,1.1756,1.17702,1.17535,1.1768,-0.0008929805009176839,-0.000893645408698421,6.649077807371288e-07,1.1830079266545979
2020-09-09 12:00:00,1.17668,1.18182,1.17645,1.17978,1.17683,1.18213,1.17659,1.17993,-0.0006021259221724584,-0.0008353415113932285,0.0002332155892207701,1.1829758079814179
2020-09-09 13:00:00,1.17977,1.18242,1.1791,1.18155,1.17991,1.18256,1.17924,1.18168,-0.00022618998814505353,-0.0007135112067435935,0.00048732121859853996,1.1829616208373241
2020-09-09 14:00:00,1.18156,1.18332,1.18054,1.1807,1.1817,1.18351,1.18068,1.18083,3.1181081801001653e-06,-0.0005701853437588548,0.000573303451938955,1.1829391171474006
2020-09-09 15:00:00,1.18071,1.18213,1.18044,1.18087,1.18085,1.18227,1.18058,1.18101,0.00019630116817070942,-0.00041688804137294193,0.0006131892095436514,1.1829185289170783
2020-09-09 16:00:00,1.18086,1.18116,1.18012,1.18028,1.18099,1.1813,1.18025,1.18041,0.00029835284003598694,-0.00027383986509115616,0.0005721927051271431,1.1828922748980029
2020-09-09 17:00:00,1.18027,1.18092,1.17983,1.18031,1.18039,1.18106,1.17996,1.18043,0.0003773009836338659,-0.00014361169534615176,0.0005209126789800176,1.1828665806204108
2020-09-09 18:00:00,1.18032,1.18083,1.17985,1.18075,1.18044,1.18097,1.17999,1.18088,0.00046995493108359376,-2.0898370060202658e-05,0.0004908533011437964,1.1828455201167252
2020-09-09 19:00:00,1.18075,1.18103,1.18032,1.18033,1.18086,1.18118,1.18045,1.18045,0.0005036871698993473,8.401873793170732e-05,0.00041966843196763993,1.1828204900658126
2020-09-09 20:00:00,1.18034,1.18072,1.18013,1.18013,1.18046,1.1809,1.18037,1.18043,0.0005084211214512191,0.00016889921463560968,0.00033952190681560944,1.1827937190203817
2020-09-09 21:00:00,1.17973,1.18019,1.17947,1.18019,1.18073,1.18093,1.18029,1.18048,0.0005111224097444911,0.00023734385365738598,0.0002737785560871051,1.1827678113684377
2020-09-09 22:00:00,1.18023,1.18087,1.18022,1.18082,1.18049,1.18102,1.18037,1.18099,0.0005576704571568225,0.0003014091743572733,0.0002562612827995492,1.1827484301607916
2020-09-09 23:00:00,1.18081,1.18095,1.18024,1.18029,1.18097,1.1811,1.18039,1.18046,0.0005455053039082891,0.00035022840026747645,0.00019527690364081265,1.182723968169142
2020-09-10 00:00:00,1.18028,1.1814,1.17998,1.18095,1.18043,1.18155,1.18014,1.1811,0.0005824071889255489,0.00039666415799909094,0.00018574303092645794,1.1827063167445733
2020-09-10 01:00:00,1.18097,1.18201,1.18064,1.182,1.18112,1.18217,1.18078,1.18214,0.0006884424869995076,0.00045501982379917425,0.00023342266320033336,1.182699288717264
2020-09-10 02:00:00,1.18201,1.18233,1.18143,1.18216,1.18216,1.18249,1.18158,1.1823,0.0007764366095703856,0.0005193031809534166,0.00025713342861696906,1.1826939226603759
2020-09-10 03:00:00,1.18217,1.18239,1.18199,1.18212,1.18232,1.18254,1.18213,1.18227,0.0008333387100509793,0.0005821102867729291,0.00025122842327805013,1.1826882119871382
2020-09-10 04:00:00,1.1821,1.18219,1.18185,1.18186,1.18226,1.18233,1.18199,1.182,0.0008476826496293111,0.0006352247593442056,0.0002124578902851055,1.1826799710718434
2020-09-10 05:00:00,1.18184,1.18283,1.18182,1.18265,1.18198,1.18298,1.18196,1.18279,0.0009122805208132689,0.0006906359116380182,0.00022164460917525072,1.182679672852223
2020-09-10 06:00:00,1.18265,1.18364,1.18245,1.18257,1.18279,1.18378,1.18258,1.18271,0.0009461132629566826,0.0007417313819017511,0.0002043818810549315,1.1826785815800616
2020-09-10 07:00:00,1.18256,1.18288,1.18148,1.18183,1.18269,1.18301,1.18167,1.18198,0.0009028071405565719,0.0007739465336327152,0.0001288606069238566,1.18267013798225
2020-09-10 08:00:00,1.1818,1.18395,1.18166,1.18338,1.18198,1.1841,1.18182,1.1835,0.0009822361655642542,0.000815604460019023,0.00016663170554523116,1.1826772012859093
2020-09-10 09:00:00,1.18337,1.18398,1.18284,1.18381,1.18349,1.1841,1.18297,1.18393,0.0010675753029285584,0.0008659986286009301,0.00020157667432762832,1.1826884729149052
2020-09-10 10:00:00,1.18382,1.18439,1.18304,1.18372,1.18394,1.18451,1.18316,1.18384,0.0011150908629384837,0.0009158170754684408,0.00019927378747004287,1.1826987368660007
2020-09-10 11:00:00,1.18373,1.18498,1.18305,1.18459,1.18385,1.18512,1.18317,1.18473,0.0012090122747645538,0.0009744561153276634,0.00023455615943689036,1.1827175554046474
2020-09-10 12:00:00,1.1846,1.1902,1.18384,1.1887,1.18474,1.19037,1.18409,1.18884,0.0015966827566824549,0.0010989014435986216,0.0004977813130838333,1.1827770822165415
2020-09-10 13:00:00,1.18871,1.19164,1.18832,1.18977,1.18886,1.19181,1.18846,1.18994,0.0019675735016986273,0.0012726358552186227,0.0006949376464800046,1.1828466634880188
2020-09-10 14:00:00,1.18974,1.19082,1.18665,1.18725,1.18993,1.19096,1.18681,1.18743,0.0020347092876604744,0.001425050541706993,0.0006096587459534814,1.1828904777816704
2020-09-10 15:00:00,1.18728,1.1887,1.18643,1.18786,1.18743,1.18883,1.18658,1.188,0.002112781948597542,0.0015625968230851028,0.0005501851255124391,1.1829399257639424
2020-09-10 16:00:00,1.18784,1.18838,1.18472,1.1857,1.18798,1.18865,1.18486,1.18584,0.001977565008322024,0.001645590460132487,0.00033197454818953724,1.1829673891891768
2020-09-10 17:00:00,1.18569,1.18635,1.18529,1.18542,1.18583,1.1865,1.18543,1.18558,0.001826753274392967,0.001681823022984583,0.00014493025140838406,1.1829917932768466
2020-09-10 18:00:00,1.18542,1.18571,1.1817,1.18244,1.18556,1.18585,1.18188,1.18257,0.0014500574341422823,0.0016354699052161228,-0.00018541247107384056,1.18298630279648
2020-09-10 19:00:00,1.18245,1.18261,1.18092,1.18171,1.18259,1.18275,1.18106,1.18185,0.001080166876291866,0.0015244092994312715,-0.00044424242313940553,1.1829736032661669
2020-09-10 20:00:00,1.1817,1.18189,1.18095,1.18133,1.18184,1.18203,1.18109,1.18157,0.0007477435973344271,0.0013690761590119025,-0.0006213325616774754,1.182957249004812
2020-09-10 21:00:00,1.18133,1.18203,1.181,1.18189,1.18157,1.18279,1.18157,1.18234,0.0005234490785233081,0.0011999507429141837,-0.0006765016643908756,1.1829466296117293
2020-09-10 22:00:00,1.1819,1.18281,1.18178,1.18265,1.1824,1.18295,1.18208,1.18283,0.00040238130363112745,0.0010404368550575725,-0.0006380555514264451,1.182943678073304
2020-09-10 23:00:00,1.18268,1.18281,1.18215,1.18228,1.18282,1.18296,1.18231,1.18242,0.00027342642240668624,0.0008870347685273952,-0.000613608346120709,1.1829370743113805
2020-09-11 00:00:00,1.18228,1.1836,1.18228,1.18342,1.18245,1.18377,1.18245,1.18357,0.00026021759612060436,0.000761671334046037,-0.0005014537379254327,1.182941879542113
2020-09-11 01:00:00,1.18344,1.18395,1.18305,1.18327,1.18358,1.18411,1.18318,1.18341,0.0002349375459407277,0.0006563245764249751,-0.00042138703048424746,1.182945144422291
2020-09-11 02:00:00,1.18326,1.18377,1.18307,1.18327,1.1834,1.18391,1.18322,1.1834,0.00021245388786894637,0.0005675504387137694,-0.00035509655084482305,1.1829483768160989
2020-09-11 03:00:00,1.18325,1.18356,1.18296,1.18333,1.18339,1.18371,1.1831,1.18347,0.0001972036841049185,0.0004934810877919992,-0.0002962774036870807,1.18295217406171
2020-09-11 04:00:00,1.18332,1.18367,1.18312,1.18346,1.18346,1.18381,1.18326,1.18362,0.0001933785537016064,0.00043346058097392065,-0.00024008202727231426,1.1829572270561208
2020-09-11 05:00:00,1.18349,1.18408,1.18316,1.18368,1.18362,1.18422,1.18329,1.18384,0.0002057277700100446,0.0003879140187811454,-0.0001821862487711008,1.1829644188267068
2020-09-11 06:00:00,1.18365,1.18395,1.18278,1.18355,1.18384,1.18409,1.18292,1.18366,0.0002026882355508075,0.00035086886213507785,-0.00014818062658427034,1.182970245505048
2020-09-11 07:00:00,1.18354,1.18486,1.18303,1.18336,1.18365,1.18504,1.18317,1.18356,0.0001828403013099944,0.00031726314997006114,-0.00013442284866006674,1.1829741236592266
2020-09-11 08:00:00,1.18336,1.18594,1.1833,1.1856,1.18353,1.18607,1.18344,1.18574,0.00034389573401227835,0.00032258966677850456,2.1306067233773794e-05,1.1830002517820204
2020-09-11 09:00:00,1.18561,1.18735,1.18538,1.18722,1.18575,1.1875,1.18551,1.18734,0.000595390494858794,0.0003771498323945625,0.00021824066246423155,1.183042239326478
2020-09-11 10:00:00,1.18723,1.18731,1.18541,1.18583,1.18735,1.18744,1.18555,1.18597,0.0006747622819054389,0.00043667232229673773,0.00023808995960870113,1.1830699782386522
2020-09-11 11:00:00,1.18585,1.18643,1.18468,1.18495,1.18598,1.18656,1.18485,1.18513,0.000659059126093986,0.0004811496830561874,0.00017790944303779858,1.1830886849228448
2020-09-11 12:00:00,1.18499,1.18562,1.18341,1.18458,1.18512,1.18574,1.18354,1.18473,0.000609729768964451,0.0005068657002378402,0.00010286406872661081,1.1831035238788363
2020-09-11 13:00:00,1.1846,1.1857,1.18392,1.18395,1.18474,1.18583,1.18405,1.18407,0.0005138765145868973,0.0005082678631076516,5.608651479245704e-06,1.183111946526808
2020-09-11 14:00:00,1.18397,1.18502,1.18272,1.18283,1.18409,1.18515,1.18285,1.18297,0.00034357693905362474,0.00047532967829684624,-0.0001317527392432215,1.1831091410887304
2020-09-11 15:00:00,1.18285,1.18387,1.1828,1.18305,1.18298,1.18401,1.18294,1.18318,0.00022378579652393427,0.00042502090194226384,-0.00020123510541832958,1.1831085526201859
2020-09-11 16:00:00,1.18302,1.18405,1.18287,1.18368,1.18318,1.18418,1.18301,1.1838,0.00017763848204621624,0.0003755444179630543,-0.00019790593591683807,1.183114238663766
2020-09-11 17:00:00,1.18368,1.1838,1.18258,1.18271,1.18383,1.18394,1.18272,1.18284,6.207989113571344e-05,0.0003128515125975861,-0.0002507716214618727,1.1831102163885048
2020-09-11 18:00:00,1.18272,1.18375,1.18256,1.18301,1.18285,1.1839,1.18269,1.18315,-5.233305630625296e-06,0.00024923454895194383,-0.0002544678545825691,1.1831092192105097
2020-09-11 19:00:00,1.183,1.18449,1.18268,1.18409,1.18313,1.18462,1.18281,1.18422,2.8241919759253165e-05,0.0002050360231134057,-0.00017679410335415252,1.1831189782233404
2020-09-11 20:00:00,1.18405,1.18476,1.18379,1.1845,1.18423,1.185,1.18393,1.18487,8.685365566574177e-05,0.0001813995496238729,-9.454589395813112e-05,1.183132719733556
2020-09-13 21:00:00,1.18349,1.18369,1.1833,1.18338,1.18449,1.18449,1.18391,1.18396,4.2440016781331025e-05,0.0001536076430553645,-0.00011116762627403349,1.1831351802337196
2020-09-13 22:00:00,1.1834,1.18469,1.1833,1.18447,1.18405,1.18496,1.18405,1.18467,9.4110926296187e-05,0.00014170829970352902,-4.759737340734202e-05,1.1831484620224388
2020-09-13 23:00:00,1.18448,1.18459,1.18376,1.184,1.18469,1.18474,1.18394,1.18415,9.602846592970948e-05,0.00013257233294876512,-3.6543867019055636e-05,1.183156935037141
2020-09-14 00:00:00,1.18399,1.18426,1.18312,1.18339,1.18412,1.18439,1.18329,1.18354,4.777550164347666e-05,0.00011561296668770742,-6.783746504423077e-05,1.1831592540914977
2020-09-14 01:00:00,1.1834,1.18443,1.18333,1.18428,1.18356,1.18457,1.18346,1.18441,8.04231734801153e-05,0.000108575008046189,-2.81518345660737e-05,1.1831704057920798
2020-09-14 02:00:00,1.18429,1.18497,1.18419,1.18484,1.18442,1.18512,1.18433,1.18501,0.00014975769502201253,0.00011681154544135371,3.294614958065882e-05,1.1831870186697706
2020-09-14 03:00:00,1.18482,1.18505,1.18453,1.18467,1.18499,1.18519,1.18466,1.1848,0.00018881171964846288,0.00013121158028277555,5.760013936568733e-05,1.1832017747029073
2020-09-14 04:00:00,1.18468,1.18494,1.18446,1.18465,1.18481,1.18511,1.1846,1.18482,0.00021566246008641876,0.0001481017562435042,6.756070384291457e-05,1.1832161849048684
2020-09-14 05:00:00,1.18468,1.18539,1.1844,1.18536,1.18482,1.18553,1.18458,1.1855,0.00029087984977338444,0.00017665737494948025,0.00011422247482390419,1.1832375163983522
2020-09-14 06:00:00,1.18535,1.18535,1.1842,1.18431,1.18549,1.18551,1.18434,1.18445,0.0002627352992456977,0.00019387295980872375,6.886233943697396e-05,1.1832481878769756
2020-09-14 07:00:00,1.18432,1.18638,1.1843,1.1863,1.18446,1.1865,1.18444,1.18643,0.00039643702975267203,0.0002343857737975134,0.00016205125595515862,1.183278554166757
2020-09-14 08:00:00,1.18631,1.18681,1.18558,1.18558,1.18645,1.18694,1.18572,1.18573,0.00043923539946866264,0.00027535569893174323,0.0001638797005369194,1.1833014541252966
2020-09-14 09:00:00,1.18557,1.18656,1.18488,1.18542,1.18571,1.18668,1.18501,1.18554,0.00045499782133195943,0.0003112841234117865,0.00014371369792017295,1.1833225341837514
2020-09-14 10:00:00,1.18543,1.18755,1.18533,1.18724,1.18557,1.18768,1.18545,1.18737,0.0006073473219789793,0.00037049676312522506,0.00023685055885375427,1.183361513943117
2020-09-14 11:00:00,1.18726,1.18782,1.18628,1.18657,1.18739,1.18794,1.18643,1.18671,0.0006663408359106615,0.00042966557768231233,0.00023667525822834918,1.1833934391775138
2020-09-14 12:00:00,1.18658,1.18835,1.18639,1.18771,1.18672,1.18849,1.18653,1.18784,0.0007959073686387708,0.000502913935873604,0.00029299343276516677,1.1834363900314688
2020-09-14 13:00:00,1.18772,1.18873,1.18736,1.18772,1.18786,1.18886,1.18751,1.18799,0.0008891471607348489,0.000580160580845853,0.0003089865798889959,1.1834790130162303
2020-09-14 14:00:00,1.18773,1.18856,1.18682,1.18707,1.18802,1.1887,1.18696,1.1872,0.0009002136968701002,0.0006441712040507025,0.00025604249281939776,1.1835147442299991
2020-09-14 15:00:00,1.18708,1.1884,1.18692,1.18726,1.18723,1.18854,1.18705,1.18739,0.0009137819095472732,0.0006980933451500166,0.0002156885643972566,1.1835520104565662
2020-09-14 16:00:00,1.18727,1.18743,1.18638,1.18663,1.1874,1.18762,1.18653,1.18675,0.0008637423962938318,0.0007312231553787796,0.00013251924091505212,1.1835826372181923
2020-09-14 17:00:00,1.18662,1.18672,1.1859,1.18614,1.18674,1.18685,1.18604,1.18627,0.0007756061121630964,0.000740099746735643,3.5506365427453415e-05,1.1836080836140312
2020-09-14 18:00:00,1.18613,1.18656,1.18588,1.1864,1.18625,1.18672,1.18601,1.18661,0.000718455392548778,0.00073577087589827,-1.7315483349492002e-05,1.1836358638765783
2020-09-14 19:00:00,1.1864,1.18697,1.18616,1.18617,1.18658,1.1871,1.1863,1.1863,0.000647144083534279,0.0007180455174254718,-7.090143389119278e-05,1.1836610791613884
2020-09-14 20:00:00,1.18618,1.18649,1.18602,1.18625,1.18632,1.18662,1.18617,1.18644,0.0005902803048642991,0.0006924924749132373,-0.00010221217004893822,1.1836868395677427
2020-09-14 21:00:00,1.18591,1.18642,1.18586,1.18618,1.1867,1.18712,1.18668,1.18685,0.0005334180246543418,0.0006606775848614582,-0.00012725956020711638,1.1837116471342328
2020-09-14 22:00:00,1.18624,1.1868,1.18624,1.18672,1.18671,1.18696,1.18665,1.18688,0.0005258658903057878,0.0006337152459503241,-0.00010784935564453631,1.1837415809935936
2020-09-14 23:00:00,1.1867,1.18678,1.18645,1.18665,1.18687,1.18695,1.18661,1.18681,0.000508372156667436,0.0006086466280937465,-0.00010027447142631056,1.1837705204861946
2020-09-15 00:00:00,1.18663,1.18695,1.1858,1.1868,1.1868,1.18711,1.18596,1.18695,0.0005008386370741746,0.0005870850298898321,-8.62463928156575e-05,1.183800664560959
2020-09-15 01:00:00,1.18682,1.18754,1.18635,1.1873,1.18697,1.18768,1.18649,1.18744,0.00052911478397899,0.0005754909807076637,-4.637619672867371e-05,1.1838354838190588
2020-09-15 02:00:00,1.1873,1.18814,1.1873,1.18795,1.18747,1.18828,1.18745,1.18811,0.0005970905140726401,0.000579810887380659,1.7279626691981114e-05,1.1838764242785706
2020-09-15 03:00:00,1.18796,1.18899,1.18796,1.18883,1.18813,1.18916,1.18813,1.18895,0.0007137428323618078,0.0006065972763768888,0.00010714555598491902,1.1839257135892316
2020-09-15 04:00:00,1.18881,1.18943,1.1887,1.18931,1.18894,1.18956,1.18884,1.18945,0.0008352938756668316,0.0006523365962348773,0.00018295727943195422,1.1839792885783935
2020-09-15 05:00:00,1.18932,1.18985,1.1892,1.18957,1.18947,1.19002,1.18934,1.18973,0.0009417478967672643,0.0007102188563413547,0.00023152904042590965,1.1840349175477627
2020-09-15 06:00:00,1.18958,1.18992,1.18834,1.18873,1.18975,1.19004,1.18847,1.18886,0.0009474113275806939,0.0007576573505892225,0.00018975397699147142,1.1840816347860934
2020-09-15 07:00:00,1.18869,1.1894,1.18753,1.18805,1.18887,1.18954,1.18765,1.18819,0.0008868067639435928,0.0007834872332600966,0.00010331953068349622,1.1841211210071274
2020-09-15 08:00:00,1.18804,1.18867,1.18774,1.1881,1.18818,1.18881,1.18788,1.18824,0.000833207099966371,0.0007934312066013515,3.977589336501947e-05,1.1841607118428774
2020-09-15 09:00:00,1.18806,1.1889,1.18803,1.18808,1.18824,1.18903,1.18817,1.18821,0.0007801223820358416,0.0007907694416882495,-1.0647059652407927e-05,1.1841997097349881
2020-09-15 10:00:00,1.18807,1.18989,1.18792,1.18986,1.1882,1.19002,1.18806,1.19,0.0008716358095028909,0.0008069427152511778,6.46930942517131e-05,1.1842560310311574
2020-09-15 11:00:00,1.18985,1.18999,1.18858,1.18906,1.18998,1.19013,1.18872,1.18918,0.0008695835283505371,0.0008194708778710496,5.011265047948749e-05,1.1843038317174146
2020-09-15 12:00:00,1.18907,1.18954,1.18678,1.18743,1.18919,1.18967,1.18692,1.18756,0.0007280373419393804,0.0008011841706847157,-7.314682874533533e-05,1.18433493786948
2020-09-15 13:00:00,1.18744,1.18811,1.18553,1.1863,1.18757,1.18823,1.18567,1.18643,0.0005187001606548058,0.0007446873686787338,-0.00022598720802392792,1.1843544907265002
2020-09-15 14:00:00,1.18627,1.18628,1.18387,1.18502,1.18642,1.18642,1.18403,1.18515,0.00024667017348711795,0.0006450839296404106,-0.00039841375615329267,1.1843611127093212
2020-09-15 15:00:00,1.18503,1.18524,1.18438,1.18446,1.18516,1.18538,1.18453,1.18458,-1.3942154618584723e-05,0.0005132787127886116,-0.0005272208674071963,1.1843620966624624
2020-09-15 16:00:00,1.18444,1.18531,1.18444,1.18522,1.18458,1.18543,1.18458,1.18534,-0.00015733993698474613,0.00037915498283394003,-0.0005364949198186862,1.1843706330140797
2020-09-15 17:00:00,1.18521,1.18543,1.18457,1.18459,1.18533,1.18559,1.18469,1.18471,-0.00031815198941420597,0.00023969358838431083,-0.0005578455777985168,1.1843728157701585
2020-09-15 18:00:00,1.1846,1.18534,1.18441,1.18534,1.18472,1.18548,1.18455,1.18546,-0.0003806896146576477,0.00011561694777591913,-0.0004963065624335669,1.1843824394938385
2020-09-15 19:00:00,1.18534,1.18535,1.18446,1.18458,1.18548,1.1855,1.18458,1.18471,-0.00048597476703182707,-4.701395185630118e-06,-0.00048127337184619695,1.1843844052700192
2020-09-15 20:00:00,1.18457,1.18492,1.18441,1.1846,1.18469,1.1851,1.18454,1.18477,-0.0005613295186979173,-0.00011602701988808756,-0.00044530249880982966,1.184386550491213
2020-09-15 21:00:00,1.18461,1.18475,1.18433,1.18463,1.18536,1.18559,1.18499,1.18507,-0.0006115780618130007,-0.0002151372282730702,-0.0003964408335399305,1.184388972874385
2020-09-15 22:00:00,1.18466,1.18498,1.18465,1.1847,1.1851,1.18514,1.18485,1.18487,-0.0006383929823523538,-0.0002997883790889269,-0.00033860460326342684,1.1843920676716548
2020-09-15 23:00:00,1.18473,1.18483,1.18399,1.18412,1.18487,1.18498,1.18416,1.18428,-0.0006983944957965615,-0.0003795096024304538,-0.0003188848933661077,1.1843893605306433
2020-09-16 00:00:00,1.18415,1.1845,1.18282,1.18339,1.18429,1.18464,1.18297,1.18352,-0.0007956789351526439,-0.00046274346897489185,-0.000332935466177752,1.1843794166447663
2020-09-16 01:00:00,1.18336,1.1844,1.18282,1.18436,1.18352,1.18453,1.18296,1.1845,-0.0007854524539057106,-0.0005272852659610556,-0.00025816718794465497,1.184379223444321
2020-09-16 02:00:00,1.18437,1.18484,1.1842,1.18448,1.18452,1.18497,1.18432,1.18462,-0.0007589165788102203,-0.0005736115285308886,-0.00018530505027933178,1.1843802261961187
2020-09-16 03:00:00,1.18447,1.18484,1.18447,1.18457,1.18461,1.18498,1.18461,1.18475,-0.0007222982541192913,-0.0006033488736485691,-0.00011894938047072212,1.1843821144926747
2020-09-16 04:00:00,1.1846,1.18483,1.1844,1.18471,1.18474,1.18498,1.18454,1.18485,-0.0006742092731890637,-0.0006175209535566681,-5.668831963239558e-05,1.184385377035036
2020-09-16 05:00:00,1.18469,1.18507,1.18407,1.18455,1.18484,1.18521,1.18422,1.1847,-0.00064161295738141,-0.0006223393543216165,-1.92736030597935e-05,1.1843870150744884
2020-09-16 06:00:00,1.18455,1.18543,1.18406,1.18493,1.18468,1.18556,1.18418,1.18505,-0.0005784493144278535,-0.0006135613463428639,3.511203191501036e-05,1.1843924179095682
2020-09-16 07:00:00,1.1849,1.18615,1.18459,1.18605,1.18505,1.18628,1.18474,1.18619,-0.0004330253854538668,-0.0005774541541650644,0.0001444287687111976,1.1844089112637017
2020-09-16 08:00:00,1.18607,1.18721,1.18589,1.18651,1.1862,1.18736,1.18602,1.18664,-0.00027745933984224536,-0.0005174551913005006,0.00023999585145825526,1.184429817619287
2020-09-16 09:00:00,1.18649,1.18816,1.18646,1.18762,1.18663,1.18834,1.1866,1.18775,-6.386817202863604e-05,-0.0004267377874461277,0.00036286961541749164,1.1844615607275526
2020-09-16 10:00:00,1.18764,1.18793,1.1861,1.18684,1.18777,1.18808,1.18624,1.18698,4.1980955711728996e-05,-0.00033299403881455636,0.00037497499452628536,1.184485226789965
2020-09-16 11:00:00,1.18681,1.18709,1.18612,1.18669,1.18698,1.18721,1.18628,1.18683,0.00011246695658284622,-0.00024390183973507584,0.00035636879631792206,1.184507164831856
2020-09-16 12:00:00,1.18671,1.1876,1.18452,1.18573,1.18684,1.18774,1.18466,1.18587,8.982816003944016e-05,-0.00017715583978017261,0.0002669839998196128,1.1845193323459668
2020-09-16 13:00:00,1.18572,1.18683,1.18417,1.18445,1.18585,1.18695,1.1843,1.18457,-3.104073366322346e-05,-0.00014793281855678277,0.00011689208489355931,1.1845186424718777
2020-09-16 14:00:00,1.18445,1.1849,1.18085,1.18298,1.18459,1.18502,1.18101,1.18311,-0.00024264980156507576,-0.00016687621515844138,-7.577358640663439e-05,1.1845033325965355
2020-09-16 15:00:00,1.18299,1.18464,1.18266,1.18337,1.18312,1.18484,1.1828,1.18352,-0.0003745640308152609,-0.00020841377828980528,-0.00016615025252545562,1.1844920556552765
2020-09-16 16:00:00,1.18339,1.18385,1.18304,1.18326,1.18352,1.18398,1.18318,1.18339,-0.0004824220277397373,-0.00026321542817979166,-0.00021920659955994564,1.1844797963950249
2020-09-16 17:00:00,1.18325,1.18361,1.18207,1.18267,1.18338,1.18374,1.1822,1.18317,-0.0006084939965240732,-0.000332271141848648,-0.0002762228546754252,1.1844617884706963
2020-09-16 18:00:00,1.1826,1.18538,1.17866,1.17992,1.1831,1.18563,1.17888,1.18006,-0.0009197071458961759,-0.00044975834265815356,-0.0004699488032380223,1.1844165965456148
2020-09-16 19:00:00,1.17991,1.18149,1.17892,1.17986,1.18005,1.18163,1.17912,1.18004,-0.001157840443599012,-0.0005913747628463253,-0.0005664656807526867,1.1843712572765042
2020-09-16 20:00:00,1.17985,1.18169,1.17981,1.18154,1.18001,1.18185,1.17997,1.18177,-0.001197200258681308,-0.0007125398620133218,-0.00048466039666798615,1.18434308556231
2020-09-16 21:00:00,1.18154,1.18161,1.18028,1.1813,1.18177,1.18202,1.1812,1.18166,-0.001233539711994469,-0.0008167398320095512,-0.00041679987998491787,1.1843128061039787
